name,name_tag,elev,wsun,kappa,beta,t,wsky
pano_azsumzfztmquqf,,0.58091,0.35719 0.33439 0.29972,0.06546,22.32343,17.34022,0.37930 0.37634 0.37812
pano_azsunznyumgris,,1.31200,0.77924 0.74472 0.69913,0.12344,7.56491,19.27523,0.65713 0.67153 0.67904
pano_azsusxgkkedvsc,,0.71891,0.31201 0.31178 0.30641,0.25889,20.82355,20.53439,0.38877 0.40530 0.42882
pano_azswusxdjaqmws,,0.26750,0.34819 0.34370 0.33557,0.19492,10.99949,19.73492,0.45297 0.46556 0.48141
pano_azswzuxcavblbp,,0.34893,0.29682 0.28088 0.24977,0.10519,45.42058,18.28720,0.22797 0.23197 0.24575
pano_azszbellmbeaqw,,0.09466,0.21877 0.21248 0.19662,0.11906,41.29741,18.55762,0.20798 0.21178 0.22518
pano_aztahddjsoxrlz,,0.57238,0.02126 0.02205 0.02277,0.40235,6.51294,17.82683,0.42325 0.40792 0.39697
pano_aztasjlzehoqes,,0.49598,0.03783 0.04240 0.04866,0.81534,11.33462,22.37535,0.37860 0.39814 0.42673
pano_aztbbelxfkbfpe,,1.11377,0.29162 0.27985 0.26447,0.11215,6.23712,18.03826,0.51361 0.51046 0.50669
pano_aztcpnpmvslmxb,,0.86739,0.06544 0.06871 0.07213,0.44666,10.48395,20.06330,0.39429 0.39969 0.41087
pano_azteklahihttai,,0.33560,0.30898 0.29694 0.28301,0.13111,3.15212,18.09654,0.65912 0.65288 0.63910
pano_aztelpfsrkdqao,,0.75359,1.34235 1.27943 1.19317,0.12071,13.63334,20.12810,0.61081 0.63814 0.66231
pano_aztesolvhouyya,,0.83181,0.03599 0.03643 0.03769,0.24322,0.68563,16.61479,0.51604 0.48968 0.46304
pano_aztftqvfewtusm,,0.92920,0.05865 0.05954 0.06185,0.24982,0.77792,17.39633,0.52809 0.51036 0.49114
pano_aztgfbehbpzzqh,,0.80688,0.09780 0.09569 0.09200,0.16063,7.29988,17.54842,0.46315 0.45098 0.44086
pano_aztgtqeknvzbku,,0.48580,0.15957 0.16558 0.17054,0.48833,18.79375,21.40646,0.44268 0.46353 0.49063
pano_aztijmoprubauq,,0.92527,0.19124 0.18898 0.18129,0.15957,26.22137,18.87815,0.28694 0.29120 0.30367
pano_aztikowayuqtpo,,0.63275,1.38502 1.32077 1.23189,0.12361,15.65201,20.32989,0.58246 0.61113 0.63847
pano_aztiqqxzopqsay,,0.17426,0.07723 0.08199 0.08553,0.64222,37.17651,21.84287,0.30873 0.32585 0.35446
pano_aztjayuqhvdcxp,,0.90978,2.45336 2.35736 2.25063,0.17148,7.70544,21.62027,0.81424 0.86831 0.90918
pano_aztjgnvrwdzilz,,0.35697,0.02358 0.02598 0.02813,0.87083,43.35938,21.36958,0.29682 0.31064 0.33683
pano_aztjneuusqbmzo,,0.67206,0.53533 0.51442 0.48163,0.09926,19.08950,18.96495,0.35519 0.36447 0.38002
pano_aztnqbrxjvicql,,0.31162,0.71480 0.69727 0.66447,0.18861,25.07361,20.75872,0.41515 0.43857 0.46884
pano_aztnrjownmmumk,,0.94995,0.08962 0.08696 0.08697,0.11395,0.18873,15.21842,0.61319 0.57602 0.53343
pano_aztoqhebuhcyyg,,1.25014,0.01277 0.01386 0.01466,0.82002,42.73462,19.77009,0.29427 0.29686 0.31020
pano_aztoxdgmkabmvn,,0.99054,0.33764 0.32645 0.31718,0.13305,1.45709,18.03108,0.68400 0.67803 0.66244
pano_aztqmsmubzbmsr,,0.41976,0.49496 0.47796 0.45216,0.14429,12.36455,19.38475,0.51192 0.52389 0.53653
pano_aztrennhvcsjix,,0.60563,1.26059 1.22521 1.19339,0.18645,3.40601,20.71720,0.79504 0.83097 0.85263
pano_aztrjrjcxemhtt,,0.35645,0.04811 0.05330 0.06029,0.79435,10.36604,22.36692,0.43765 0.45988 0.48931
pano_aztrngzoasnbxi,,0.32241,0.02787 0.03088 0.03365,0.87137,44.92078,21.57106,0.25124 0.26614 0.29430
pano_aztrtypvxsziri,,0.70328,2.62630 2.50066 2.34098,0.14570,16.93929,21.58554,0.68977 0.74012 0.78606
pano_azttkzsybasbuy,,1.20952,0.14883 0.14520 0.14369,0.14587,0.73666,17.07528,0.64598 0.62558 0.59779
pano_aztunnvmspnkzp,,0.32751,0.02646 0.02886 0.03042,0.78919,48.06760,21.07998,0.17661 0.18587 0.20764
pano_aztvtivylzehge,,0.77762,0.14311 0.13715 0.12715,0.12316,14.16827,17.39798,0.45343 0.44309 0.43537
pano_aztvxvuytlelpt,,1.07884,0.47923 0.46255 0.45878,0.11440,0.33153,17.62776,0.73642 0.72880 0.70717
pano_aztwbsymnnfwur,,1.09193,0.73108 0.71510 0.70465,0.18121,2.12816,19.87861,0.73882 0.75916 0.76739
pano_aztwcpwjpnhwri,,0.91950,0.29193 0.28261 0.26835,0.14777,9.44577,18.69645,0.52561 0.52801 0.52995
pano_aztwlypkjbjzhz,,0.52309,0.19691 0.18613 0.16962,0.08953,15.62519,17.21196,0.42903 0.41995 0.41409
pano_aztwyduytywtya,,0.80984,0.06332 0.06389 0.06542,0.24368,1.24288,17.55879,0.54343 0.52631 0.50732
pano_aztymwvrdcufeg,,1.35274,0.40531 0.38461 0.35899,0.08128,5.87202,17.71082,0.48750 0.48474 0.48201
pano_aztywbimvltbmg,,0.76992,0.11116 0.11011 0.11090,0.18035,0.80543,17.34618,0.60846 0.59033 0.56672
pano_azubzivarvfzoi,,1.40705,1.17037 1.11572 1.04116,0.12201,10.83031,19.79608,0.66246 0.68625 0.70361
pano_azudkpbhnssild,,0.45227,0.28573 0.27548 0.26332,0.13240,3.65358,18.16431,0.61404 0.60929 0.59922
pano_azudlcycazrwum,,0.63655,0.11460 0.11282 0.11344,0.16037,0.50693,16.89518,0.63615 0.61316 0.58315
pano_azuejgymkwtvgr,,0.20045,0.00906 0.01010 0.01057,0.94048,49.89606,19.59950,0.13376 0.14056 0.15988
pano_azufqfatdwqwuh,,1.14608,0.21763 0.21110 0.20886,0.09550,0.67748,16.69925,0.48548 0.47279 0.45896
pano_azugrukphhjxcb,,0.53719,0.03704 0.04046 0.04290,0.86776,47.61029,21.77719,0.25637 0.27371 0.30527
pano_azukwtpqfsfkiu,,0.50420,0.08309 0.08441 0.08617,0.23021,4.42294,18.32122,0.36258 0.35902 0.36056
pano_azukxpbgbgdqrv,,0.95784,0.04786 0.05319 0.06176,0.70992,1.57423,21.37836,0.48231 0.49710 0.51432
pano_azukzwsywfaskk,,0.31843,0.03074 0.03194 0.03118,0.63704,49.10350,19.28835,0.20014 0.20449 0.22049
pano_azunaeaofreckh,,0.69660,0.48579 0.48625 0.47771,0.33865,30.78922,21.78252,0.37877 0.40641 0.44396
pano_azunapkupcflol,,0.70749,1.25450 1.19435 1.11035,0.10589,15.61834,19.86006,0.53326 0.55650 0.58006
pano_azuncxgmituuwc,,0.62683,0.04047 0.04676 0.05555,0.94111,22.95261,23.78395,0.37832 0.41321 0.46164
pano_azunolhzndijpn,,0.57123,1.06075 1.00555 0.92542,0.07367,23.05019,19.20826,0.35525 0.36974 0.39098
pano_azuokqzsclsixq,,0.42635,0.05012 0.05175 0.05182,0.52004,36.27726,19.85322,0.34894 0.35357 0.36688
pano_azupbwmpdjbcyg,,1.06684,1.73873 1.66335 1.56532,0.14123,11.00742,20.67698,0.70539 0.74295 0.77283
pano_azurithguiejlm,,1.38808,0.07838 0.08630 0.09754,0.74868,7.56878,22.57323,0.44642 0.47295 0.50620
pano_azurlzafibcahu,,0.84626,0.35567 0.33525 0.30513,0.08194,14.45161,17.62763,0.47080 0.46730 0.46520
pano_azurqoqybefnyd,,0.27938,0.24598 0.23528 0.21693,0.09378,22.91400,17.88465,0.33242 0.33159 0.33718
pano_azurwoqqreoatw,,0.96848,0.05381 0.05367 0.05372,0.20228,2.00013,17.00143,0.49925 0.47843 0.45809
pano_azuslposilujgk,,0.98442,0.71460 0.69173 0.67766,0.14618,1.05490,19.01726,0.79560 0.80547 0.79908
pano_azutdiicjbregq,,0.42123,1.72135 1.63237 1.51207,0.10013,19.89367,20.34260,0.49472 0.52317 0.55475
pano_azutlhdwyavhui,,0.26772,0.56887 0.54541 0.51261,0.12306,8.91981,19.02061,0.58086 0.59047 0.59697
pano_azutovdclxmvth,,0.43583,0.81099 0.76610 0.69928,0.06425,23.74822,18.56504,0.33680 0.34596 0.36177
pano_azuuhkgqoxaefb,,1.16230,0.14206 0.13686 0.13381,0.10902,0.55802,16.19625,0.61913 0.59191 0.55866
pano_azuvhbojwkpntc,,0.96511,0.91104 0.86535 0.79774,0.08152,19.93344,19.06528,0.40939 0.42275 0.44076
pano_azuvykgutsvgbx,,0.98121,0.26674 0.25769 0.25324,0.12859,0.53245,17.30163,0.73971 0.72247 0.69226
pano_azuwzewtpmvjki,,0.40144,0.78534 0.74750 0.69141,0.07396,20.17187,18.79398,0.34690 0.35733 0.37415
pano_azuxzlgwanihxt,,0.77391,0.27149 0.26002 0.25306,0.10445,0.50616,16.80364,0.70439 0.68391 0.65233
pano_azuyrgyuybccxd,,1.04567,1.42025 1.36127 1.28604,0.14093,8.31688,20.28866,0.71694 0.74868 0.77128
pano_azuyyuibxciqnf,,0.39880,0.27853 0.26315 0.24267,0.09673,6.69509,17.50626,0.58290 0.57223 0.55821
pano_azvaafdrgvvhka,,1.23951,0.04961 0.05117 0.05531,0.29223,0.18268,17.04943,0.57764 0.55556 0.52894
pano_azvblahbrxbbot,,0.66543,0.09241 0.10052 0.11667,0.58336,0.19532,20.40458,0.65157 0.66395 0.66802
pano_azvbmbnmqoutvt,,0.93779,1.51066 1.45770 1.40654,0.15917,3.31806,20.50842,0.81560 0.85102 0.87072
pano_azvbzfxdsfnoxp,,0.62361,0.09900 0.10524 0.11555,0.50480,1.42535,20.53402,0.56488 0.57671 0.58627
pano_azvcearnkljofl,,0.25630,0.32153 0.32770 0.33994,0.32174,2.26991,20.52388,0.62142 0.64173 0.65707
pano_azvcxqceuvuzjn,,0.43774,0.36133 0.34403 0.31977,0.08979,10.42614,17.97177,0.44889 0.44825 0.44966
pano_azvezncjwzgxmf,,0.97982,0.06731 0.07406 0.08376,0.66570,6.03549,21.87506,0.37227 0.39001 0.41559
pano_azvgcdgptkovhe,,0.60718,0.02759 0.03021 0.03327,0.79221,18.20838,20.64436,0.40619 0.41568 0.43255
pano_azvgzuwxkcqpct,,0.95503,0.85991 0.81846 0.75937,0.11505,13.31360,19.45889,0.58718 0.60383 0.61776
pano_azvhcsfnegxwuv,,0.35702,0.04610 0.04992 0.05303,0.81740,42.43400,21.91815,0.32244 0.34142 0.37290
pano_azvhvskhhfsnuk,,0.16848,0.03436 0.03566 0.03449,0.63321,49.69502,19.19288,0.14374 0.14867 0.16496
pano_azvkngnpsibceg,,0.75319,0.24414 0.24420 0.24911,0.23125,0.98171,19.01334,0.68757 0.68967 0.68188
pano_azvlgrxdycwmus,,0.75956,0.02316 0.02807 0.03564,0.97733,19.64495,24.47301,0.34132 0.37849 0.43171
pano_azvlxhuimdevcm,,0.34412,2.23863 2.13436 2.00377,0.15096,12.86316,21.28732,0.73170 0.77885 0.81819
pano_azvnrcbzolcbts,,0.92673,1.85490 1.76493 1.64261,0.11097,19.21520,20.62161,0.53058 0.56295 0.59716
pano_azvptekrdzuurr,,0.67104,0.48903 0.47121 0.44368,0.14236,13.90456,19.37710,0.51178 0.52330 0.53561
pano_azvtalouszdves,,1.03234,0.06750 0.07604 0.08959,0.82785,3.14622,22.98468,0.50653 0.53855 0.57493
pano_azvuqwsunymqiq,,0.50187,1.21181 1.14566 1.05360,0.08072,20.32257,19.45060,0.41985 0.43773 0.46047
pano_azvuyymuztlvqr,,0.99098,0.19741 0.19386 0.19759,0.15006,0.17598,16.92197,0.72152 0.70047 0.66662
pano_azvwaezwcdhlnd,,0.10566,0.00979 0.01157 0.01440,0.91509,2.94011,21.71617,0.38561 0.39638 0.41455
pano_azvwdglnpvzyrn,,0.53888,1.26270 1.23501 1.20068,0.24314,10.99629,21.72456,0.65455 0.69880 0.73980
pano_azvwdnzhwfzuzj,,0.79514,0.06075 0.06781 0.07693,0.83066,19.41982,23.16043,0.37003 0.39744 0.43608
pano_azvwpovusnwckb,,0.40738,0.04214 0.04369 0.04266,0.64200,49.02954,19.74717,0.21233 0.21921 0.23820
pano_azvzkmxgyenyza,,1.56374,0.07778 0.07998 0.08007,0.33766,33.43370,19.69421,0.25071 0.25569 0.27036
pano_azvzuhimzraova,,0.78229,0.17623 0.17965 0.18478,0.31802,3.51939,19.87788,0.55704 0.56634 0.57385
pano_azwaerojlugygw,,0.40459,0.02696 0.03260 0.04169,0.97317,9.75869,24.59616,0.40853 0.45061 0.50639
pano_azwbtatgkijgdc,,0.85476,0.12217 0.11876 0.11156,0.14302,19.76693,17.74799,0.37220 0.36645 0.36618
pano_azwcjinqldhsdd,,1.16944,0.18538 0.19330 0.21226,0.36059,0.24774,19.59523,0.66193 0.67065 0.66979
pano_azwcmxjislcdhp,,0.99238,0.46793 0.44608 0.41850,0.11335,5.19858,18.39365,0.64408 0.64487 0.63896
pano_azwehxcdtkkkas,,0.83464,1.03231 1.01432 1.00573,0.21830,2.48558,20.81581,0.78845 0.82353 0.84448
pano_azweiefhhrqmvr,,0.56482,0.25475 0.26519 0.28385,0.43672,1.46123,21.03234,0.68329 0.70846 0.72556
pano_azwgbdzrpepwkw,,0.97319,0.10367 0.10311 0.10353,0.19718,1.47350,17.67456,0.56849 0.55421 0.53671
pano_azwhexgrhdclig,,0.65999,1.95471 1.86151 1.73740,0.12974,16.73563,20.91505,0.62241 0.66055 0.69643
pano_azwhllsrmuhptx,,0.26964,0.08754 0.09373 0.09997,0.69262,27.21108,22.21110,0.37851 0.40100 0.43349
pano_azwjuxualpkale,,0.92402,0.02610 0.02754 0.02953,0.47022,2.44790,18.68336,0.47816 0.46708 0.45791
pano_azwmgmxvffesgw,,1.04940,0.03952 0.04490 0.05311,0.81630,4.99048,22.49093,0.37332 0.39343 0.42201
pano_azwmivdohodflz,,1.00468,0.72294 0.69318 0.65048,0.13345,11.18268,19.53116,0.59746 0.61373 0.62672
pano_azwmlvvlwripip,,0.82108,0.25792 0.27193 0.30717,0.43311,0.08733,20.17820,0.81442 0.83267 0.83173
pano_azwmnpuxtryflp,,1.01346,0.63960 0.64039 0.66084,0.25638,0.62233,20.32907,0.81570 0.84089 0.84852
pano_azwnnirioilisa,,0.77679,0.08412 0.08303 0.08240,0.17876,1.51222,17.16890,0.57385 0.55322 0.52949
pano_azwqpvouvytils,,0.22563,0.04982 0.05369 0.05820,0.63744,13.84875,20.92868,0.38302 0.39441 0.41313
pano_azwqqnetpiqphw,,0.98089,1.14078 1.08727 1.01136,0.11217,14.96814,19.82016,0.55982 0.58211 0.60337
pano_azwrmmouemeupc,,0.89874,0.08488 0.08816 0.09507,0.34923,0.48692,18.69708,0.59364 0.58795 0.57711
pano_azwrptrwmnzbjw,,1.06742,0.31661 0.30921 0.30028,0.15653,4.25018,18.76396,0.57397 0.57700 0.57663
pano_azwrvytnpizxil,,1.09635,1.53282 1.45899 1.35657,0.10653,17.30684,20.18102,0.53525 0.56267 0.59091
pano_azwsrjugwiswkd,,1.11500,0.91053 0.86748 0.80647,0.11325,12.71692,19.46636,0.58635 0.60382 0.61849
pano_azwtvxafyzsijk,,1.01365,2.49360 2.37387 2.21921,0.13622,18.03410,21.41238,0.64430 0.69047 0.73437
pano_azwuphqzjfvndp,,0.75839,0.62160 0.63459 0.65506,0.46237,7.75572,22.62807,0.63974 0.68806 0.73500
pano_azwvkfrigpmhvy,,1.05269,0.89256 0.84991 0.78599,0.10497,17.81475,19.43760,0.50554 0.52198 0.53962
pano_azwvojezkrcorr,,0.23564,0.07176 0.07322 0.07345,0.28527,17.85392,18.88044,0.31720 0.31744 0.32506
pano_azwxczqhdvrvrh,,0.98945,1.71189 1.64136 1.55278,0.15114,9.05985,20.75911,0.74151 0.78052 0.80963
pano_azwyddqvdptvio,,0.91713,1.62443 1.54218 1.42900,0.09751,20.11930,20.20597,0.48003 0.50662 0.53671
pano_azxaeoypjyjwek,,0.83454,1.11615 1.06118 0.98029,0.07787,22.74911,19.37018,0.36686 0.38275 0.40515
pano_azxblaclkiobch,,0.30199,0.05834 0.05822 0.05618,0.25975,24.46517,18.00306,0.36588 0.35899 0.35848
pano_azxfgkrokhgrdp,,1.00684,0.83153 0.79436 0.74187,0.12807,10.88774,19.53171,0.63425 0.65172 0.66408
pano_azxgtbtbmteicg,,0.44582,1.59245 1.51033 1.39848,0.09821,19.28160,20.17499,0.49093 0.51742 0.54688
pano_azxhlgvukkmafe,,0.72190,0.89230 0.86444 0.82583,0.16413,10.23468,20.31694,0.60137 0.62697 0.64970
pano_azxigftjtvrnur,,0.92994,0.72617 0.68833 0.63184,0.08170,18.79528,18.72112,0.42907 0.43868 0.45188
pano_azxyhsttxnvinh,,0.37184,0.35073 0.33479 0.31426,0.11449,5.57471,18.16417,0.60404 0.60092 0.59317
pano_azycyezpgbhvbj,,1.26111,0.17990 0.17334 0.17143,0.09896,0.30186,16.08418,0.60976 0.58473 0.55324
pano_azyjitbraiduci,,1.19570,0.11655 0.11476 0.11846,0.13819,0.08506,15.73319,0.65969 0.62731 0.58577
pano_azykfoglinjjaj,,1.42667,0.89383 0.85201 0.79258,0.11463,12.46966,19.44561,0.59018 0.60739 0.62158
pano_azyliltvzxzafe,,0.74687,0.65435 0.62463 0.57891,0.10379,19.19609,19.17363,0.43445 0.44637 0.46217
pano_azythovovqwguw,,0.95790,0.33121 0.32023 0.30734,0.14142,3.57052,18.44835,0.63480 0.63337 0.62562
pano_azyyxeuaszkgzf,,1.14106,0.51468 0.48845 0.44990,0.10049,13.59015,18.57597,0.52629 0.53137 0.53592
pano_azzbconezzeziz,,0.30374,0.14073 0.14602 0.15074,0.47980,16.38580,21.22827,0.44486 0.46324 0.48736
pano_azzbmbirsijgfy,,1.28269,0.13422 0.14375 0.15743,0.55891,4.91303,21.65466,0.46312 0.48552 0.51213
pano_azzdmsynsvcqek,,1.47167,0.57775 0.55133 0.52464,0.11560,2.15634,18.39330,0.73572 0.73671 0.72543
pano_azzdodjkwghlxv,,0.97948,0.16501 0.15780 0.15276,0.10594,0.55904,16.23384,0.67756 0.64796 0.60966
pano_azzeqjrcedghrt,,0.84882,0.19941 0.19399 0.19005,0.14281,1.27150,17.57955,0.63728 0.62392 0.60360
pano_azzfshmeflclck,,0.76283,0.05808 0.05884 0.06087,0.21263,0.99852,17.07801,0.43206 0.41715 0.40435
pano_azzhtblqpemsnu,,0.18101,0.85604 0.81847 0.76454,0.11816,12.97894,19.54200,0.55568 0.57331 0.58968
pano_azzhtfwrcpzvts,,0.36458,0.05474 0.06355 0.07696,0.93086,10.27453,24.10944,0.42983 0.47071 0.52313
pano_azzhwvgrzvttqo,,0.77444,0.08467 0.08488 0.08356,0.21200,14.26843,18.34674,0.33987 0.33679 0.34014
pano_azzjybqbvsecsf,,0.70978,0.23494 0.22540 0.21577,0.11735,1.87145,17.41843,0.64380 0.62934 0.60783
pano_azzrwjcnjdrfix,,0.68641,0.11112 0.11223 0.10886,0.36052,41.44921,19.90533,0.28799 0.29611 0.31426
pano_aaajdynxlypbde,,1.21768,0.32970 0.31543 0.30296,0.10548,1.32188,17.49545,0.65929 0.64817 0.62858
pano_aabojkwqhcsrgb,,0.72107,1.56389 1.48759 1.38155,0.10712,19.28948,20.32302,0.50990 0.53775 0.56786
pano_aanfecdtkfwofn,,1.02896,0.05970 0.05794 0.05675,0.12904,0.70454,15.51098,0.57991 0.54310 0.50368
pano_aeisqpntpypeya,,0.89744,1.13366 1.07836 0.99912,0.10282,16.59004,19.67031,0.52647 0.54699 0.56797
pano_aezkfjmyzlihbj,,0.78192,0.18177 0.17657 0.17046,0.14258,3.11230,17.75850,0.57997 0.56929 0.55498
pano_afhdizonjfqppp,,0.59788,1.82404 1.73457 1.61225,0.11331,19.28174,20.62634,0.54726 0.57984 0.61352
pano_agfuhbforqqebc,,0.93285,0.13717 0.14017 0.15368,0.25660,0.03283,17.14166,0.78047 0.76003 0.72219
pano_ahrqrqrgyhlozg,,0.77946,1.52225 1.45519 1.36548,0.13508,11.95177,20.46511,0.66859 0.70159 0.72870
pano_ajfljkhrfydsrp,,0.73702,0.14893 0.14903 0.14860,0.22910,5.54606,18.89867,0.49182 0.49239 0.49375
pano_ajpqpztodstazs,,1.49045,0.11317 0.12247 0.13625,0.63998,5.04856,22.14685,0.45819 0.48290 0.51273
pano_ajpzdjzxxhcsaq,,0.62409,0.61013 0.58112 0.54286,0.11922,7.41372,18.92086,0.64541 0.65366 0.65558
pano_ajqsitugazcpdx,,1.09160,1.08122 1.03032 0.95790,0.11601,13.86516,19.74689,0.59462 0.61618 0.63490
pano_ajryfbsatchzmb,,0.93712,0.95801 0.91099 0.84384,0.10769,14.03510,19.44781,0.57333 0.59093 0.60644
pano_ajrzuuqeyihptx,,0.60103,0.51719 0.48978 0.44466,0.07107,31.10270,18.38028,0.29036 0.29606 0.30972
pano_ajsbmztnrjkzko,,0.90623,0.82880 0.78929 0.73040,0.08847,18.27310,19.07916,0.42735 0.44037 0.45728
pano_ajtgyaeleedeyc,,0.95500,1.81438 1.72781 1.61203,0.12115,16.33082,20.67147,0.59013 0.62466 0.65813
pano_ajtoswcaqmntcp,,0.71912,1.59046 1.52062 1.42814,0.13834,11.61420,20.55370,0.68547 0.72023 0.74830
pano_ajtqowlotozchj,,0.71236,0.77807 0.73948 0.68391,0.10746,13.18367,19.15415,0.57578 0.58899 0.59973
pano_ajvcnrbfleuzsz,,0.63898,0.16475 0.17562 0.19440,0.53244,1.23505,21.32905,0.59965 0.62320 0.64330
pano_ajvdfqufzanxqs,,0.62182,1.11360 1.05592 0.97285,0.08555,21.32693,19.48808,0.41634 0.43372 0.45610
pano_akrlbiamywyjks,,1.46902,0.05040 0.05149 0.05234,0.32766,6.20222,18.51863,0.46477 0.45611 0.44998
pano_amhfvtswrnnygo,,0.44357,0.06984 0.07891 0.09449,0.78356,0.99285,22.49875,0.52244 0.55015 0.57957
pano_anzassfnbxotul,,0.51557,0.17304 0.17026 0.16675,0.18517,3.98224,18.42042,0.56325 0.55875 0.55166
pano_apxzyxsyspefqg,,0.84661,0.46027 0.43651 0.40263,0.10582,10.17706,18.33702,0.59160 0.59288 0.59056
pano_aqhnsezrqaacbg,,0.46415,0.32789 0.32676 0.33221,0.22938,0.92955,19.28427,0.73676 0.74342 0.73743
pano_aqvecuetjggyma,,1.09206,0.23472 0.22453 0.21594,0.10870,1.02061,17.00905,0.68101 0.66134 0.63244
pano_aqythyslwdcyer,,0.75501,0.71793 0.68219 0.62987,0.10254,14.17028,18.99551,0.54249 0.55382 0.56413
pano_aqzjfcpabaklar,,1.07637,0.92232 0.88523 0.83835,0.14154,6.35966,19.70358,0.71102 0.73189 0.74322
pano_arkpuuvebyqnwd,,1.00731,0.76978 0.73132 0.67462,0.09482,16.36959,19.02073,0.49011 0.50223 0.51571
pano_asekozqnnasivy,,1.20335,0.04408 0.04670 0.05077,0.40321,1.91104,18.91296,0.38845 0.38536 0.38653
pano_avfjmwsfxjwxdo,,1.01127,0.55982 0.53476 0.51375,0.11571,1.15624,18.12452,0.77222 0.76932 0.75169
pano_avfttscnpjktuy,,1.21496,0.04370 0.04393 0.04633,0.18689,0.09402,15.24049,0.57138 0.53464 0.49431
pano_avgombrdfinnnk,,0.13490,0.02186 0.02299 0.02371,0.51142,25.87060,18.94609,0.30787 0.30409 0.30877
pano_awmemmmfiwjdtf,,1.20491,1.67589 1.61139 1.54052,0.15146,5.02902,20.59459,0.78938 0.82688 0.85077
pano_awmtytxcymmxua,,1.02571,0.46783 0.45416 0.43943,0.15934,3.21464,19.09614,0.68975 0.69747 0.69598
pano_awndniergrggzf,,1.45727,0.12589 0.12973 0.14315,0.25943,0.05471,17.45517,0.63300 0.62071 0.59903
pano_awnnuhtakhuwob,,0.37998,0.57534 0.58765 0.61786,0.37441,1.33127,21.53271,0.75122 0.78949 0.81604
pano_awnqhszcbmmgfx,,0.34064,0.69136 0.65191 0.59087,0.08166,28.69028,18.92626,0.36252 0.37246 0.38899
pano_awnswgefhexoau,,0.95920,0.81337 0.77797 0.72898,0.12628,10.65993,19.55752,0.60275 0.62015 0.63394
pano_awnxzghpqhklla,,0.33467,0.45088 0.44296 0.43494,0.18840,3.87348,19.58157,0.63087 0.64406 0.65144
pano_awovmexyxtykah,,1.25971,1.61475 1.53860 1.43461,0.12065,15.35431,20.42419,0.60715 0.63873 0.66790
pano_awsgsgfmlmlrfm,,0.90836,0.69544 0.67210 0.64896,0.14725,2.79758,19.36238,0.72543 0.73923 0.74171
pano_awtmmhounzrlog,,0.61648,2.47065 2.35286 2.20380,0.14828,15.42228,21.48433,0.70747 0.75685 0.80049
pano_awtxsqlmmpsnhk,,0.68433,0.35866 0.34391 0.31884,0.10074,22.70664,18.51072,0.35176 0.35603 0.36653
pano_awtxzayjjmhrjm,,0.83285,0.31058 0.30172 0.29291,0.15164,2.44882,18.46512,0.65389 0.65196 0.64245
pano_awvdnefvcbwywf,,0.40946,0.12434 0.12037 0.11199,0.14882,24.64944,17.91474,0.37817 0.37290 0.37331
pano_awybcejgosigma,,0.37981,0.56684 0.53691 0.49156,0.08697,19.50236,18.58846,0.42778 0.43460 0.44510
pano_awygsviqnmtlzg,,0.47951,0.63838 0.60390 0.55144,0.06742,22.70709,18.33107,0.34495 0.35153 0.36431
pano_awyvpakrtiiguu,,0.53187,0.10811 0.10558 0.09990,0.17931,17.41816,18.02220,0.43399 0.42710 0.42398
pano_axaplckxubmyot,,0.81318,0.21017 0.20696 0.20000,0.16744,14.03666,18.86032,0.38731 0.39086 0.39950
pano_axauimzlskuxnu,,1.06805,0.17809 0.17043 0.16454,0.09222,0.86805,16.25020,0.56050 0.53854 0.51309
pano_axbhfobwcwfplg,,0.92932,0.54017 0.51259 0.47327,0.10511,11.08157,18.60608,0.57949 0.58478 0.58708
pano_axctwpoyxwdpra,,1.02632,0.92426 0.89707 0.88268,0.15868,1.05641,19.55713,0.83374 0.85243 0.85261
pano_axdicjcqzqshma,,1.43572,0.03019 0.03196 0.03480,0.42496,1.10094,18.37487,0.45774 0.44667 0.43740
pano_axduhykrnfxegw,,1.00973,0.57109 0.55426 0.55250,0.13095,0.39907,18.26541,0.75114 0.75176 0.73747
pano_axeocknggisvmf,,0.78052,1.15476 1.10007 1.02124,0.10097,18.47420,19.77914,0.47538 0.49611 0.51971
pano_axfcgoeychtjcy,,0.87714,0.32478 0.32259 0.31531,0.19328,16.11756,19.76294,0.38130 0.39342 0.41159
pano_axfpznwqhncoih,,0.37473,2.01578 1.91632 1.78776,0.13146,15.59727,20.96351,0.64030 0.67997 0.71658
pano_aynawqxjvfqelu,,0.97803,0.79067 0.75344 0.70130,0.11659,10.59152,19.25279,0.62038 0.63482 0.64453
pano_ayzsqevxfzgopo,,0.27836,1.30340 1.23918 1.14834,0.10119,18.47634,19.92043,0.49767 0.52074 0.54599
pano_azsxcsdiduyvbj,,1.14565,0.20486 0.20453 0.20203,0.22569,9.76115,19.40271,0.45890 0.46547 0.47473
pano_azxzcczomkzymk,,0.41179,1.73794 1.65023 1.53073,0.10216,20.17347,20.40985,0.49369 0.52268 0.55490
pano_azycrrouvusxph,,0.43985,0.08613 0.08980 0.09137,0.52483,38.30949,21.07184,0.28900 0.30173 0.32536
pano_azyiwzjhodhcuy,,0.32127,0.16433 0.16714 0.16569,0.39017,34.31296,20.87651,0.33177 0.34667 0.37127
pano_azyygsfipjpqqz,,0.11479,0.02612 0.02861 0.03036,0.84081,47.89347,21.15922,0.20798 0.21941 0.24398
